stars,text
1,"Food middle of the road... The staff is rude.. Seems like it starts with the owner. I think she makes the staff pay for everything that goes wrong so in turn they dont want to fix issues with poor, wrong food etc.  I think she tends to forget the customers are actually what keeps a business open. For a long time it was the only choice in the area. Now there are multiple choices.  If your in the area Chili's or Connolys is much better choice in my oppinion."
1,"I would not recommend this place to anyone.  I went there looking for a gift.  I received no help.  The girl was too busy helping the wives of the baseball players.  I guess you need a large bank account to receive help in this store. Also, they did not have a very good selection of items. I think I will take my business to other stores who care about their customers."
1,"I found Lisa G's while driving through phoenix with a friend. The exterior looked promising and we prepared ourselves for a treat. We were in for a a shock! We ordered the antipasto plate and while there were serious issues with it, it turned out to be the best thing we were served. I ordered the chicken rolatini (the special of the day) and it was just plain bad! The chicken was dry and under seasoned, the Rosemary potatoes were soggy  and the veggie medley  (squash, corn, green beans, etc.) was over cooked and the juices spilled over into the potatoes. It was one of the worst $17 meals that I have ever had! My friend ordered the veggie salad and it was one literal hot mess. Just horrible food! I see that others had the mini burgers and bowl of balls and found them to be tasty. I wish I had ordered those. As it is this is one place I would never revisit or recommend to a friend!"
1,"Ugh.  My tip-off should have been the Guy Who Saw Me Reading The Menu and came outside to tell me the food was good.  But I was craving Chinese, I work near the COFCO center, and it was threatening to rain.  I scanned the menu, found Kung Pao chicken, and ordered up.  They told me 5 minutes, and they were accurate.  Price was reasonable.  Waiting area was comfortable and well-decorated.  Food was inedible.   I got the lunch special, which include soup, egg roll, entree and fortune cookie.  I couldn't eat any of it.  The soup (hot and sour) was way too sour.  I felt like I would get acid reflux if I ate it.  I couldn't order the fried rice, because it contains peas (I've learned to ask...childhood trauma).  The rice was clotted together and difficult to eat.  The kung pao chicken contained a suspiciously generous amount of meat...so much so that I questioned whether it was actually chicken.  I watch too many movies.  The egg roll was just gross.  It seemed like the wad of mushy veggies was wrapped in biscuit dough before it was deep-fried.  The fortune cookie was stale, and the fortune was even lame.  I would've done better to get soaking wet and hit up Panda Express."
1,"not clean, worst gel manicure ever and ruined my nails--Jimmy finished it --his wife started it.  Nails sanded too thin and they talk to other people and look away while they'e filing, sanding and cutting.  They cut two times now into the side of my thumb nail, which causes it to catch and tear off the same day, or soon.  Their 10 or 12-yr old daughter brought the colors to pick (she is much too precocous to be customer focused--she's narcisstic and I want an adult waiting on me).  They have to open bottles to look at gel color--no samples.  Gel drying machine is sitting on a priority mail box on top of chair in customer wait area.   Pedicure okay.  Won't come back.  This place like many with Vietnamese want your money, they don't understand service (or cleanliness in this one) and why we really come to these places.  They also try and nickle and dime you on price, for instance give you a deal to take off gel from previous manicure, when you're getting a new gel manicure.  They want to use the dremel to sand your nails down to the quick.  How about healthy nails and return visit.  This place I'm surprised stays in business.  Sadly it's not in a category by itself although the others are cleaner.  Jimmy should stay away from nails and customers, and just keep quiet.  The girl might be cute to some customers but I am not coming to have a 12-year old wait on me.  No thank you."
1,Experience with Hostess was rude. Service with a frown. Our waiter had attitude too. It was a birthday dinner and we were in great spirits..so this review is written with clarity. The margaritas were strong-check ok there. The shrimp appetizer was different and very good and $18 for four shrimp. We ordered two mahi mahi dinners (each $24)and they were RANCID. Yup. I said RANCID. We asked if the shrimp fajitas dinner had the same jumbo and they said they would have to charge extra (each entree was priced at $30) we had to pay extra for the beans and rice that they had left on the table-which was cold by the time the shrimp dinner--which came with 5 shrimp and onions.  Poor service with an attitude. Mediocre food to say the least...all over-priced. Never going back.
1,"I've decided to completely write this place off, and here is why you should too:

THREE TIMES I have tried to go here and they have been closed, all the while their website and posted hours say they should be open. If one of you wants to drive all the way here from the suburbs, you'd better call first because this place cannot be trusted. I've wasted my time and spent hungry minutes walking here only to be disappointed. 

Vitamin T will fail, there I said it."
1,"The bill was 150.00 and that was after a free appetizer coupon they sent me via email.  The food was no where near worth the HIGH price!  The service was not up to par either.  I really can't believe people pay such high prices for food that come with NO sides, etc.  I got iced tea to drink and it cost a whopping $6.00.  That's right folks....6.00 for a glass of tea.  What is that 100% profit/mark up?  I paid 12.00 for a soup sampler.  Each of the three soups were in a tiny espresso cup.  My salmon was no better than what I get at Texas roadhouse but it was three times the price.  I would definitely not recommended this place.  If you want a fancy, awesome meal go to Houston's!  The one thing that was great were the rolls (they were free too)!  Don't get me wrong the food is good but not worth the price tag!  You can get just as good food a lot of other places for a lot cheaper!"
1,"Slow service, staff needs more training. There's like 4 managers and none of the know what they are doing, i don't think this place is going to make it. Sorry but you lost 4 very good patrons Saturday night because of your poor customer service"
1,"Quick spot for a mall-made mayo-based California roll. This is where you go to learn how sushi can go wrong.

You've been hard at work doing swipe-and-sign. Perhaps you even dropped a thousand bucks at Neiman's on a worthless Jhane Barnes' sweater and some silk-lined Zanella slacks or three thousand on a whats-left-of-last-season's-collection of Brioni blazer. Whatever your fancy, you're toting a wrist full of roped, glossy, shooshing-sounding bags with tissue paper sticking out the tops. You just want a break and some cool refreshing sushi.

It's OK, but beware. Unagi and other ""hot"" items have a ""beep-beep beep-beep"" before they get to you. California and spicy tuna rolls come real quick -- 'cause they come from a vat of mayonnaise. Rice is not right either. Stick to tuna and salmon sashimi and miso soup.

If head chef Rick is there (think Kyoto of Empire at 24th and Camelback, then Ichi Ban, University off McClintock), ask him to make you a Fat Bob on Acid, for good ol' times' sake. Or just go to Starbucks, tide yourself over, and find a real sushi restaurant.

And about the Brioni... Don't sweat the buyer's remorse. It'll make a great tax deduction to Florence's."
1,"I learned of this company through a living social deal. I emailed them to set up an appointment. The earliest available date was a month later, I went ahead and scheduled the appointment in spite of the wait time. One month went by,  on the scheduled day of cleaning in which I was told they would arrive between 12 and 1... NO ONE shows up. I wait, at 3:30 I email asking why was this scheduled appointment not kept?... I've yet to get a response or an explanation.

There are many cleaning companies out there, my suggestion - try a different one than Maid 4 it all."
1,"I love Mexican food. Today I ate half of a taco and simply had to stop; not in a good way either. The meat tasted like it had been frozen multiple times and lacked flavor. The tortilla tasted like it was store bought and made of paper. The beans were flavorless. The rice was hard and lacked any flavor. Moving to the vegetables: shredded plastic is not actually a vegtable. This is some of the worst tasting, most over priced Mexican food I had had. It would be one thing if it was reasonably priced, but $10 for taco is a absurd amount for a worst than fast-food taste. 

The margarita was good, but $10 for a margarita is a bit on the high side.

The service was average, but I found it odd that my waitress didn't find it odd that only a bite of each item was missing and never asked how the food tasted."
1,"We had read good things about Over Easy, and were excited to try it out. We went a few days after Christmas, and were horribly disappointed.

When we walked in, we were seated by one server. Then, a few minutes later, another host came up to us and asked why we stole a table and did we not understand how seating works? We were quite confused and offended, as we were seated properly and had done nothing wrong.

Then, once we ordered, we waited over 45 minutes for our food. Finally, we asked about it, and then it was out within a few minutes. They had completely lost our order.

When our food arrived, one dish (the Over Easy -- toasted brioche with spinach & an egg) was absolutely inedible. The brioche was so burnt that we could barely cut it, as was the bacon. The fried egg was very undercooked, even though we requested it completely cooked through. I was honestly shocked the server brought us the dish without saying anything, since it was clearly burnt.

The other 2 dishes (banana & pecan french toast, and the Loretta sandwich) were just alright -- certainly nothing to rave about. And, the 3 of us ended up splitting these 2 dishes, since the other dish was awful. We ended up leaving early because we were all so disappointed. At which point, our server asked if we'd like a box for our uneaten burnt brioche. It would have been much more appropriate for her to ask if there was something wrong with it, since it was obviously not eaten.

Anyway, I'm not sure if we just caught them on a bad day, but I would never go back again or recommend Over Easy to anyone else."
1,"I hadn't been to Fuddruckers for about 20 years... now I know why.  Cashier was nice and very helpful.  I ordered bacon cheese burger combo.  Fries were only warm, not hot.  Burger was not very tasty and it was full of gristle bits... you know the ones that stick between your teeth.  Lots of trash on the floor.  After we were finished, someone came to ask how things were.  I told here about the fries and she offered to get me more; I declined.  She offered a free dessert: I accepted.  In all, not a good experience, will probably be at least another 20 years before I go back."
1,"Just because this place is called ""Maria Maria"" doesn't mean they sell Mexican food. Their menu actually says ""Mexican inspired cuisine"" which should have been my clue to leave. The food is border line Nasty!  

The restaurant is cute and sort of romantic but it's so loud in there that it ruins the ""romantic"" mood. I was excited to see they had live music until they started playing some weird pop music. Why would they do that in a ""Mexican"" restaurant?  I wanted to leave but our waitress was no where to be found 20minutes after we finished our meal.

I don't recommend this place for any meal!  

I have only been living in Scottsdale for two months but it seem that Arizona is ""Cougar"" town. The bar was full of them. I'm beyond annoyed with all this ladies acting like they are 21 wherever I go. I'm embarrassed for them. They dress and act young but with that face and hands who are they kidding besides themselves? gee."
1,"Total bait and switch sales department! Will tell you one price over the phone, then quote you another when you arrive! Happened to me personally 3 times. I bought from Scottsdale BMW. One quote, one price, done deal. Buyer beware..."
1,Disgusting!  Had a Groupon so my daughter and I tried it out.  Very outdated and gaudy 80's style interior made me feel like I was in an episode of Sopranos.  The food itself was pretty bad.  We ordered pretty simple dishes but they just had no flavor at all!  After trying it out I'm positive all the good reviews on here are employees or owners creating them.
1,"AMC Theaters has the distinct disadvantage in Phoenix at operating in a town with a high-quality, local provider of entertainment (Harkins) and they really pale in comparison. Tonight we went to the AMC 24 at Arizona Center, which is literally right near our house, but we've been there only two or three times in as many years. Why? Because AMC doesn't offer a senior discount any longer.

For AMC Management -- Did you know that there is a huge population of older people living in condos in the downtown Phoenix location who go to moves three and four times a week? I think it is absolutely ridiculous that I could go to a Harkins and see a movie for $12-13 for two but when it's an AMC Theater, it's $20. Do they think they are so special that they warrant this extra ""tax""?

The theater is generally clean and nice, but the prices on sodas and popcorn are too high, combined with the fact that they don't offer the discount to seniors. AMC, please just fold up your tent and go away. We don't need you here."
1,"The staff of this ""establishment"" are some of the rudest, most condescending individuals I have ever met in my life. They will not give you ANY money, and you will have much better luck at Sunset Clothing Exchange, which is right up the street (Plus they actually have friendly staff). The people who are buying the clothes should not be buyers; judging from the way that they style themselves, they know nothing about fashion whatsoever. Everyone who has stated that you will not get any money from them for designer items is right... they would much rather have trite, ""trendy"" studded vests from Target than a pair of Miu Miu sunglasses.

I was there about a year ago, and one of their young female employees was laughing, snarking and making faces at me. I had no idea who she was. It got to the point where my friend actually pulled her aside and said something. Today, their manager called me something that I can't even print on here. I had never seen him in my life, either. I have never done anything to these people except for sell my clothes to them.

Avoid this place at all cost, they should change the name to Juggalo Exchange."
1,"First off I would like to punch the dip Shit on the food network who said this was the best chicken he ever ate. Yeah the place is filthy, but how they operate their business is redicolus. Service sucks, 49 minute wait for the food sucks, waiting 20 minutes from the first  entree being dropped off until the last person luckily receives their food sucks, being told on the 59th minute of a hour wait for your food, that they are out of your side dishes, sucks, spending my hard earned money at a place that is Ass backwards in any kind of business sense, sucks. At first our group thought it was a joke, then the reverse racism theory was brought up, then we noticed that every table was experiencing the same lack of service. Black, white, purple,orange. They just sucked."
1,"Entering the store is visually overwhelming. There were so many things take in, I thought I'd found my new grocery store. 
I wandered for a good 40 mins checking everything out.... 
After the ether wore I began to realize something. While the selection was wide, it look OLD. 
I raced to the fresh fish and noticed that even packed in ice their little fish eyeballs where cloudy and sunken into the sockets. 
I looked at the frozen section and found some fish that had a sell by date of 02/2010. There was other fish that was packed by the store  with no packed on or sell by dates. There was canned and boxed food past their expiration date. 
I checked out this place on the Maricopa County health department and they had their fare share of customer complaint driven inspections."
1,"I have heard so many good reviews for this place, so who wouldn't try it? I should have taken the hints before I got my meal, that this wasn't a good choice.

Hint 1: Location - It's right next to a smoke shop and a gas station across the street from a mobile park.

Hint 2: Food test - It was nice that I got to sample the food even if the first sample wasn't up to par, the guy wouldn't leave me alone about sampling.

Hint 3: Decor - I know this should never have anything to do with the food, but it felt like I was eating at a cousins house on the bad side of town, wobbly chairs, wobbly table.

I ordered the teriyaki chicken (didn't think it would be bad, I mean who can mess up teriyaki?) With chicken fried rice (once again, how on earth can you mess up fried rice?) 

The chicken tasted like it was frozen and thawed out all day. Such a horrible taste. The fried rice tasted like it too was thawed out, kind of had a gross tangy after taste. There also wasn't any spices or egg in the fried rice, just a bunch of green onion,which technically isn't a fried rice. This meal can be related to something you get in the frozen section at a grocery store.

They also give you a snickerdoodle cookie, that looked like it could be the best thing on the menu, until I noticed it wasn't cooked all the way through.

But the icing on the cake was the gross pube like grey hair I found floating in my teriyaki sauce. 

So the expensive $8 meal was so not worth it, and I 'm sure when Diners Drive Ins and Dives visited, the food was great, but today it was the grossest thing I've ever had."
1,Worst customer service of any grocery store I've ever been in.  EVER!  I'd rather go to any other Safeway or any other grocery store.  I'll drive the extra 10 miles just to avoid this place.
1,"This was my second visit to Arriba's and believe me, it wasn't my choice. I spent the first 26 years of my life in Southern New Mexico and I miss the food like CRAZY, especially green chile. When you walk into Arriba's it's New Mexico this and New Mexico that and the dishes are named after cities and landmarks in the state.

When we told the waitress that in New Mexico green chile sauce doesn't have pork in it she said, ""Well, we say that but it's not *really* New Mexican"" and walked off. What?!?!

The first time there we mentioned this to a Manager and got the same exact reaction. I also asked if I could get a side of plain green chile and was told no. Both times we were being super nice and just trying to start a friendly conversation, had these interactions been better this review wouldn't be here.

I'm far from being a vegetarian, I don't eat pork or beef because I don't like it. Also, I didn't ask about the red chile sauce because I'm not a fan, maybe it's porkless and amazing but I can't speak for that...

I ordered the Santa Fe Chicken salad.  Iceberg lettuce, slimy greens, cooked onions and bell peppers, mushy tomatoes, half melted greasy cheese clumps and very dry chicken piled on a shell... yuck. 

If it wasn't for the delicious fresh chips, guacamole and two 99cent happy hour margaritas I would've been VERY unhappy.  I definitely won't ever be back and this time I mean it."
1,"Ugh. I don't like giving a tough review, but this is a store that needs to address a couple things.

1. The Service: Long lines and unpleasant cashiers. 
2. Outdated Store: This wouldn't be so obvious if they just did a little cleanup and merchandising.
3. Produce: Maybe in this store they should just no offer produce. The little corner in the store makes you think it was an afterthought. 

I think just a couple things that wouldn't cost much money would go a long way in making this store a go to place for me. Not there right now."
1,"I went here with Friends last Friday.  All my friends and I use Yelp, at the end of the meal taking cost into perspective we all came to this is a 1 star place.  It was a huge disappointment after looking at the positive reviews.  Our 1st disappointment came because they had a ""limited"" beer list.  My good buddy just wanted an IPA and all they had was the normal domestic beers and a few other quality ones.  Then, the Spanish ham was not very good and once you take into account the price it was terrible.  We had a sausage plate where the sausage was dry.  The Calamari was extremely oily.  The only positive thing was the lamb chops but once you factor in price that was poor too.  We all came to the conclusion we would never go back."
1,"I ate at Scramble last Friday and I have to say that it was a horrible experience.  What attracted me to this place was the separate vegan menu in addition to their regular menu - this makes things easier when dining with vegan and non-vegan friends.  So I happily ordered a tofu wrap and added fried potatoes as a side and awaited my food.  We started eating and my friend found a hair in his food...not good!  He threw it on the floor and tried to drop it.  Well moments later I found a hair in my food...  I couldn't believe there was hair on both of our plates!  I was so disgusted I could no longer eat my food (and I was ravenous).  I told the girl working the register about the whole ordeal, she walked back to the kitchen then back to the register and completely ignored me (she said she'd come back to my table).  Before we left I spoke with someone else and showed them the hair, clearly not one of mine.  All I got was ""Oh, I'll check the guys in the back.""  Check the guys in the back???  What?  How about, sorry may I refund you your money?  Additionally, the few bites I had of my burrito were pretty bland, it needed seasoning or hot sauce.  Overall, I wouldn't go back...unless I somehow develop a taste for hair, although I'm sure that won't happen.  I did take a picture of my food before I attempted eating it and if you zoom in enough you can see part of the hair sticking out of my food - I'll be posting them."
1,"We went to American Junkie after we found a 50% discount from http://www.restaurant.com. They couldn't pay us to go back.

If you like velvet ropes, not being able to talk to the person next to you because the music is so loud, and being around people who are really into themselves, American Junkie is your spot."
1,"Lots of ""gay on gay"" homophobia here.  Hick bars in Alabama are more gay friendly.  Staff and owners know this but they do not seem to care.  Oh well"
1,"This is a sad excuse for a gay resort.  Sort of like a worn out version of Palm Springs.  We found the Zen Yard up on Maryland Avenue a much more agreeable experience in a better neighborhood as well.  Zen Yard is a far better value, with full breakfasts included and warm, helpful hosts as well, not to mention particularly reasonable off-season rates and hosts who are actually there for their guests."
1,"$8 for a tiny sandwich with one egg, two greasy strips of bacon, and a stale muffin. They say it's pricy because they get it local? It has to have substance to be considered anything. So whack."
1,"I don't think anyone who gave over a 2 has ever eaten Italian food in Chicago. 

I struggled to give 2 stars, but figured the wings were decent .

#1) No celery salt on the Dog
#2) No cucumber on the Dog
#3) WORST OF ALL the GYRO, was not off a spit it was processed
#4) Also, living 30 years in Chicago I have never had a gyro covered in more lettuce than there were onioins. 
#5) Since when does a Gyro (not in Chicago) have Feta Cheese & almost not Tatziki
#6) The PIZZA IS NOT CHICAGO STYLE ITS 100% New York
#7) Wings are a 6 out of 10
#8) THERE IS NO DEEP DISH PIZZA OFFERED OR THICK CRUST???
#9) I apologize they have now gone from 2 to 1 star... 

PLEASE CHANGE YOUR NAME YOU""RE A DISGRACE TO CHICAGO!!!

Don't think I will give this place another shot no reason"
1,I really don't get why everyone is raving this place.  I've been here twice and ordered the carne asada burrito.  The portions are really small for the price that they charge.  There is too much tortilla for the meat.  I think this place is overrated and that there are better places for carne asada in the valley.
1,"Man oh man... I can't decide whether I want to review this place or not under the auspices of ""if you don't have anything nice to say...""

All I have to say is this: 

We ordered food. It came totally wrong. I asked for a vegan salad, not specifically, but that's how I ordered it, and it came with chicken and cheese. This just shows a complete inability to read the order. People make adjustments all the time. I have worked at a restaurant. I have fucked up. I should have been lashed 40 times! Read what people order! 

So when I got the wrong salad and saw what an unbelievable disappointment it was going to be, I ordered a veggie sandwich instead, which, to their credit, they delivered and took off the bill. 

The best customer service in the world could not overcome this sandwich. It was a monumental fucking embarrassment. I cannot believe they let that thing out the door. I ate it because I was starving but I would have liked to have driven it back there and go through it, ingredient by ingredient, with the preparer... Explain to me how this is appealing to the eyes, mouth, stomach, etc.

I just hated it. A lot. 

Sorry, I'm sure you're nice people with good intentions."
1,"What a load of absolutely hideous, uninteresting crap.

Take every single one-star review written by Yelpers below, copypaste them here and you will have a far more eloquent summary of my feelings on this place than anything I can come up with.

I have no reason to ever come here. Certainly not free will. The one time I did come here I was forced to by a friend who was meeting another friend."
1,"Im going to have to agree Whole heartedly. And i informed the manager of it as well. I picked this one because it was close to the Airport and the Light Rail. The noise from the Airport wasnt to bad. But it was the Train Horns all NIGHT LONG and ALL MORNING when your trying to sleep. I wouldnt pick this one, the neighborhood wasnt bad despite what people say. But the Train noise is just unbearable. I got it for the Click 6 rate which was reasonable. Stay Elsewhere. I should of picked one further down that was right off the light rail."
1,"Very unpleasant experience. Creepy male doctor. Uncaring. And no help.

I went to this Urgent Care with a swollen ankle so painful that I was nauseous, dizzy and having vision problems. The doctor interrogated me and advised me to get my head examined. I'm not kidding. 

Mom was right: good doctors don't advertise. This place actually solicits Yelp reviews."
1,I wouldn't send my worst enemy to this place.
1,"Cummings took over the company that we originally used, and since they have taken over we have had nothing but problems.

I haven't seen a single bug in years in my house and as soon as we started using Cummings we've found a bug almost every single day and not just 'bugs' but cockroaches. I called Cummings to ask them about why this was happening and the receptionist was extremely rude saying they didn't do anything wrong. I would NEVER recommend this company to anyone. 

Needless to say I will be finding a new pest control company today."
1,"I don't intend to return, but based on the way we were treated by the kitchen earlier this week, my ""uncouth"" self doesn't exactly feel welcome anyway. However, I'm not quite convinced that it's my loss... 

It had been almost a year since my original visit to Breadfruit which did not overwhelm (as you can judge by it taking me a year to make it back) but I did have an appreciation of the option for Caribbean cuisine. 

Since a friend and I were going to be downtown for an event, I suggested Breadfruit for our dinner spot. We enjoy good food and supporting local. The option to pick up wine at the Public Market next door and have the already reasonable corkage fee waived was a bonus, as we had really enjoyed a couple of the Arizona Stronghold wines at a recent FnB wine pairing and thought they would pair well with the Jamaican heat! 

While the scallops were delicious and cooked perfectly, 2 for $12.50 -- $6.25 per scallop -- is a tad steep in my book. We also shared the Jerk Chicken Salad ($9.95) and the Jerk Prawns Off the Grill ($14.95). 

Here's the ultimate rub, the bottom of the menu states ""no substitutions or modifications""... Since when is cutting a KFC-side-sized ear of corn a ""modification""? 

At the same time, the menu describes the restaurant and it's offerings as ""Nothing fancy; simply good food that nourishes and rejuvenates the body."" 

It seems like cutting something in half so we could easily share it -- particularly after the plate has been delivered to the table for us to appreciate it's ""beauty"" AND after we've communicated to our server and demonstrated with the first two courses that we were splitting the items -- is in the vein of ""nothing fancy."" 

How about providing the customer with an appropriate utensil to cut it themselves, then? 

The fact that the chef was obstinate in refusing to cut the KFC-side-sized ear of corn provided with our entree screams ""pretentious and grandiose"" and tainted our entire experience. 

To quote my dinning companion, ""You are not James Beard and James Beard would've cut the corn!"""
1,"We checked out RnR on Sunday (just a few days after opening.) In all fairness, I have to agree with many of the other reviews. Even though they are new, these things are fixable so hopefully the feedback will be taken in the appropriate vein. The building is very cool and the vibe was energetic on a sunny Sunday morning. There was an abundance of waiters but they seemed to be confused and frenetic without a real focus on the customer. The menu is very limited and our server had not eaten most of the items. He was struggling to explain. Our drinks took more than 15 minutes to arrive even though we saw them sitting at the bar for the entire time. Our water had just disappeared. Then the food. I ordered the grill cheese ( a rare treat and when I order it I want it good!). It was cold and overwhelmed by heavy bread. The cheese wasn't melted. I sent it back and they simply nuked it and brought it out. Icky. Our son wanted a kids cheeseburger and the staff kept coming back and forth not sure if there was a single burger or sliders for kids. It became comical after the third person came out. My husband ordered a salmon omelet with several additional fixings. The eggs tasted like box eggs and it was lackluster and flavorless. We even took the time to provide feedback to management but we got a weak smile and ""come back and try us again."" He made no effort to ""make things right"" either by comping something else to taste or providing an incentive to come back. There are too many restaurants in town to have to go to one that is less than mediocre. The young crowd may enjoy it for the bar vibe it gives but the majority of the tables on Sunday am were families or middle aged and we saw similar responses at other tables."
1,"As I promised myself, I'd go back again to try it again. Yyyeeaahhhh...sooooo....the food is still not good. I got the mongolian beef and it's like ""wha? really? is this IRL?"" 

I'm a chinese food kind of a fan, this restaurant, I'm not a fan of."
1,"I'd say I've been to the Clubhouse a few times a year over the past five years or so. Does that make me the most knowledgeable person on the venue? By all means, no. But, there are some very common themes among the shows I've seen here, even though the artists were different genres, different, crowds, and even different times of year. 

The sound quality is terrible. The last three bands that I have seen there (and have seen in other venues as well) all complained that they couldn't get the sound right on their monitors or in the house. To me, that's a major turn off, if the band isn't happy with their sound, are they going to be very motivated to play? Maybe it's a slighted observation, but it seems that the only bands that return to this venue, are the ones that play music, where the sound quality isn't...let's say ""sacrificed or as important"" (metal, hardcore, thrasher, hip-hop, whatever you call it). 

The venue is also hot. I don't read the reviews of others, before I review a location, because I don't want my opinions to be skewed, but I noticed someone said, ""don't wear pants,"" honestly, that's a really good tip. The last show I saw here was in June. I know, it's Phoenix, in the summer, suck it up. But when you exit the venue and it is noticeably and significantly ""cooler"" than inside the venue, we've got issues, can they not afford to run the a/c? 

The answer to that question is, maybe not. The bar is understaffed, and patrons seem to be lined up 3+ deep, all around. Sometimes you've got to spend money to make money. Hire more bartenders, customers get served faster, thus allowing them more time to consume the beverage and purchase more. That means you can sell more, which means you will make more money! What a concept. 

Hate to just destroy a business, but hopefully they will heed the feedback constructively. Until then, remember: if you've always wanted to hear the artist you are going to see in a low-fi format, here's your chance, if you have always wanted to forgo wearing those pantaloons, I support you, and finally, you should craft a clever way to hide a flask, since you won't get served, although this might be difficult sans bottoms."
1,"If it wasn't for the bad food I would go here more than once or twice a year.  The meat was dry and tough in my first entree and not edible in my second. Now when my wife drags me here to watch a movie, I order a salad only. Because they do catering, I have a suspicion that they serve up left over food from catered events to their restaurant customers.  

The service is OK. They have a couple of generic draft beers. Everything is overpriced.  Caveat Emptor if you order an entree."
1,"Received two more messages from ""Iolanda"" this morning.  Thought some of you might get a kick out of reading them.  I'm definitely never going back to 98 South.  Hope this info helps some of you...  BTW, don't you just love orangeheads??  Doling out insults are so much easier when hiding behind a mask!

19 minutes ago: Obviously rebuttal is not your friend but jealously is your neighbor......

9 minutes ago: Thought the drink was for your gentleman friend but your the one that had to abandoned it.....You really shouldn't have your picture posted ......pug!!! I mean easy target....Lets go west side .............yeppie!!!"
1,"I play squash racquet's, a sport favored by the east coast ""elites"" from them Ivy League schools, those snooty Britishers and the Pakistani leisure class:) 

Why they let me play, I'll never know:)

Last evening, we had a little tourney in which a group of us from the Village traveled to the outer reaches of Tempe to play a group from Lifetime Fitness:)

It was a jolly good, show, ever so much fun and our Village group gave the Lifetime group a bit of a ""Rodgering"":)

So it was with happy hearts and high spirits that we headed down the street to the post tourney repast at Skip & Jan's...let me start by saying that the Lifetime group picked this place, and it's almost like they knew they were going to lose and wanted to select a venue that would be the grimiest, greasiest, grubbiest, grossest spot to try to eat...they succeeded:)

Where to start...I know...the parking lot:)

When we arrived, the total Kelly Blue Book value of the 50-60 cars in the parking lot was about $832...we raised that by several orders of magnitude, just by driving in...this parking lot hasn't seen a lot of traffic from the Mercedes/BMW/Lexus/Jaguar crowd (and may never again:)

After I safely parked a block or 2 away, I went inside and took in the look and feel of S&J...crappy old wood paneling...tables and chairs from a circa 1955 high school cafeteria...an intriguing mix of flat panel TV's, regular TV's and OTB results screens (yeah, you can bet the ponies here...the sport of Kings, in a slightly less than ""regal"" atmosphere:)

They must have 20-25 pool tables...faded felt...and a whole bunch of people playing pool (and frankly looking like they weren't enjoying themselves...extremely tight and serious expressions on the faces of the people playing and watching...aren't games supposed to be fun? :-)...I suspect there was gambling going on:)

The smell in S&J can only be described as ""extreme humanity""...the place smelled like it has seen a century's worth of spilled beer, cigarette smoke, BO, vomit, urine, spoiled food and every other aroma that humans create for themselves...remarkable, given the fact that this place can't have been here for more than a few years...how did they do that so quickly? :-)

S&J has menus, they have some sort of kitchen, they have Jagermeister on ""tap"", they have a bunch of beers on tap and they had a buffet (or ""boofay"" for my friend Ryan C) set up for our group.

It was supposed to be a Taco Bar:)

S&J provided a table full of taco ""fixin's""...the centerpiece of which was the taco meat hot tray...Holy Crap, was that disgusting! :-(

They told us it was ground beef, but I know my beef, and I don't think this was it...this was ground ""creature""...possibly some sort of unfortunate non-distinct animal which happened to be near the kitchen when duty called.

I kid, of course...as far as I know, this was indeed, ""beef""...just not very good ""beef"":(

The hot tray holding the ""meat"" looked like a relief map of the Hawaiian Islands...small mountains of ""meat"" rising out of the ocean of brown/orange grease that was the real body of the dish:(

But, I was starving (a banana for breakfast and nothing else) so I tried to make a taco.

I decided to forgo the slotted spoon that everyone was trying to use to fish some meat out of the soupy brine, and use some tongs instead...my idea was to try to squeeze as much grease out of the concoction as possible...I was sort of successful, but in doing so, I probably squeezed any flavor out as well:(

I got back to the table and tried a bite...not good...I added several shakes of Cholla and tried another bite...and that was that:(

One of my buddies had decided to forgo the mystery meat tacos and ordered wings from the menu and offered me one...I'm not sure what the deal with the wings was, but the wing I tried seemed to be boiled (no, not ""broiled""...boiled) and then dipped in buffalo sauce...not crispy, just wet...all the way through:)

Then they announced that Karaoke was going to start soon...and that was enough for me:(

Adding amateur singing to this tableau would have just been too much:)

Still, it's not all bad news...the tires and wheels were still on my car when I was ready to leave...I didn't become immediately ill (although I had kind of a rough morning, this morning).

They say shared adversity can make teams grow together, so I think I should thank S&J for making the Village Squash group nearly invincible:)"
1,"Banfield is okay for routine check ups for maintenance and preventive care. That is why they offer a ""wellness plan"". When it comes to your animal getting sick, I would go elsewhere. It should not be called a Hopital. The doctors are there for profit only and do not show any care for your pet. The vet techs care, but the doctors don't listen to them. This place is lacking ethics when it comes down to making important decisions when it comes to your pets health."
1,"See the huge sign outside that says $2.50? Yeah, that's for shirts only. I was caught off guard when I brought in my skirt and got nailed for about $3.79. As I sadly handed over my $5 bill, the lady at the counter said a lot of people had told her they felt betrayed by the sign outside. No kidding. I had originally been heading down the street to Regal on 7th Ave.--who does a fine job in half the pickup time--for the ""advertised"" fake price here. Trying to make the best of it,  I told the lady at least I'd learned they had an onsite alteration service, and maybe that was worth a buck. UH OH. Picked up my skirt a few weeks later with some Jersey Shore-type chick at the counter, and was told I owed another $3.79. I flat-out refused to pay twice. She screamed at me, chased me to my car, wrote down my license plate and said the police would be visiting. Ni-i-i-ice."
