year,month,day,hour,pm2.5,TEMP
2013,11,5,12,188.0,13.0
2013,11,5,13,183.0,13.0
2013,11,5,14,182.0,13.0
2013,11,5,15,163.0,13.0
2013,11,5,16,173.0,13.0
2013,11,5,17,190.0,11.0
2013,11,5,18,221.0,8.0
2013,11,5,19,254.0,8.0
2013,11,5,20,260.0,6.0
2013,11,5,21,286.0,5.0
2013,11,5,22,304.0,5.0
2013,11,5,23,295.0,5.0
2013,11,6,0,296.0,4.0
2013,11,6,1,270.0,4.0
2013,11,6,2,247.0,3.0
2013,11,6,3,266.0,3.0
2013,11,6,4,263.0,2.0
2013,11,6,5,239.0,2.0
2013,11,6,6,238.0,2.0
2013,11,6,7,206.0,2.0
2013,11,6,8,183.0,5.0
2013,11,6,9,159.0,8.0
2013,11,6,10,162.0,11.0
2013,11,6,11,173.0,13.0
2013,11,6,12,149.0,18.0
2013,11,6,13,34.0,18.0
2013,11,6,14,26.0,18.0
2013,11,6,15,18.0,18.0
2013,11,6,16,15.0,16.0
2013,11,6,17,13.0,15.0
2013,11,6,18,12.0,14.0
2013,11,6,19,11.0,14.0
2013,11,6,20,12.0,13.0
2013,11,6,21,8.0,11.0
2013,11,6,22,6.0,10.0
2013,11,6,23,8.0,10.0
2013,11,7,0,10.0,10.0
2013,11,7,1,7.0,8.0
2013,11,7,2,7.0,9.0
2013,11,7,3,8.0,8.0
2013,11,7,4,7.0,7.0
2013,11,7,5,8.0,7.0
2013,11,7,6,15.0,5.0
2013,11,7,7,15.0,1.0
2013,11,7,8,27.0,6.0
2013,11,7,9,20.0,11.0
2013,11,7,10,17.0,11.0
2013,11,7,11,18.0,12.0
2013,11,7,12,24.0,14.0
2013,11,7,13,27.0,14.0
2013,11,7,14,38.0,14.0
2013,11,7,15,31.0,14.0
2013,11,7,16,35.0,14.0
2013,11,7,17,51.0,10.0
2013,11,7,18,56.0,10.0
2013,11,7,19,66.0,6.0
2013,11,7,20,89.0,5.0
2013,11,7,21,108.0,5.0
2013,11,7,22,112.0,4.0
2013,11,7,23,118.0,4.0
2013,11,8,0,164.0,2.0
2013,11,8,1,196.0,2.0
2013,11,8,2,188.0,2.0
2013,11,8,3,217.0,0.0
2013,11,8,4,174.0,1.0
2013,11,8,5,167.0,0.0
2013,11,8,6,151.0,0.0
2013,11,8,7,138.0,0.0
2013,11,8,8,121.0,1.0
2013,11,8,9,123.0,6.0
2013,11,8,10,110.0,9.0
2013,11,8,11,109.0,10.0
2013,11,8,12,128.0,12.0
2013,11,8,13,143.0,13.0
2013,11,8,14,159.0,14.0
2013,11,8,15,164.0,14.0
2013,11,8,16,175.0,13.0
2013,11,8,17,177.0,11.0
2013,11,8,18,191.0,7.0
2013,11,8,19,178.0,7.0
2013,11,8,20,195.0,7.0
2013,11,8,21,181.0,8.0
2013,11,8,22,169.0,8.0
2013,11,8,23,173.0,7.0
2013,11,9,0,178.0,6.0
2013,11,9,1,170.0,6.0
2013,11,9,2,160.0,5.0
2013,11,9,3,161.0,5.0
2013,11,9,4,164.0,6.0
2013,11,9,5,171.0,5.0
2013,11,9,6,178.0,5.0
2013,11,9,7,176.0,6.0
2013,11,9,8,179.0,7.0
2013,11,9,9,175.0,9.0
2013,11,9,10,179.0,11.0
2013,11,9,11,148.0,12.0
2013,11,9,12,118.0,14.0
2013,11,9,13,79.0,15.0
2013,11,9,14,115.0,16.0
2013,11,9,15,46.0,15.0
2013,11,9,16,32.0,14.0
2013,11,9,17,20.0,12.0
2013,11,9,18,6.0,13.0
2013,11,9,19,6.0,13.0
2013,11,9,20,7.0,11.0
2013,11,9,21,13.0,10.0
2013,11,9,22,8.0,9.0
2013,11,9,23,6.0,7.0
2013,11,10,0,8.0,6.0
2013,11,10,1,6.0,3.0
2013,11,10,2,3.0,2.0
2013,11,10,3,4.0,1.0
2013,11,10,4,3.0,1.0
2013,11,10,5,3.0,0.0
2013,11,10,6,6.0,1.0
2013,11,10,7,8.0,1.0
2013,11,10,8,9.0,2.0
2013,11,10,9,10.0,3.0
2013,11,10,10,14.0,5.0
2013,11,10,11,9.0,7.0
2013,11,10,12,5.0,8.0
2013,11,10,13,6.0,8.0
2013,11,10,14,5.0,10.0
2013,11,10,15,12.0,10.0
2013,11,10,16,9.0,10.0
2013,11,10,17,17.0,10.0
2013,11,10,18,46.0,9.0
2013,11,10,19,53.0,8.0
2013,11,10,20,72.0,8.0
2013,11,10,21,78.0,3.0
2013,11,10,22,56.0,3.0
2013,11,10,23,16.0,3.0
2013,11,11,0,14.0,1.0
2013,11,11,1,25.0,1.0
2013,11,11,2,20.0,2.0
2013,11,11,3,23.0,1.0
2013,11,11,4,21.0,1.0
2013,11,11,5,24.0,0.0
2013,11,11,6,15.0,-2.0
2013,11,11,7,17.0,-1.0
2013,11,11,8,26.0,7.0
2013,11,11,9,23.0,8.0
2013,11,11,10,27.0,11.0
2013,11,11,11,20.0,12.0
2013,11,11,12,14.0,12.0
2013,11,11,13,15.0,13.0
2013,11,11,14,38.0,13.0
2013,11,11,15,38.0,13.0
2013,11,11,16,42.0,12.0
2013,11,11,17,48.0,10.0
2013,11,11,18,52.0,7.0
2013,11,11,19,66.0,7.0
2013,11,11,20,76.0,4.0
2013,11,11,21,81.0,2.0
2013,11,11,22,87.0,2.0
2013,11,11,23,98.0,2.0
2013,11,12,0,103.0,1.0
2013,11,12,1,125.0,0.0
2013,11,12,2,123.0,-1.0
2013,11,12,3,135.0,0.0
2013,11,12,4,150.0,-1.0
2013,11,12,5,102.0,-1.0
2013,11,12,6,89.0,-1.0
2013,11,12,7,58.0,1.0
2013,11,12,8,45.0,4.0
2013,11,12,9,52.0,8.0
2013,11,12,10,45.0,11.0
2013,11,12,11,38.0,13.0
2013,11,12,12,18.0,15.0
2013,11,12,13,25.0,16.0
2013,11,12,14,24.0,15.0
2013,11,12,15,15.0,15.0
2013,11,12,16,14.0,14.0
2013,11,12,17,17.0,11.0
2013,11,12,18,36.0,7.0
2013,11,12,19,49.0,7.0
2013,11,12,20,55.0,8.0
2013,11,12,21,54.0,8.0
2013,11,12,22,73.0,5.0
2013,11,12,23,82.0,4.0
2013,11,13,0,76.0,4.0
2013,11,13,1,90.0,4.0
2013,11,13,2,106.0,3.0
2013,11,13,3,124.0,3.0
2013,11,13,4,123.0,2.0
2013,11,13,5,128.0,3.0
2013,11,13,6,132.0,1.0
2013,11,13,7,155.0,2.0
2013,11,13,8,163.0,3.0
2013,11,13,9,157.0,5.0
2013,11,13,10,160.0,6.0
2013,11,13,11,185.0,7.0
2013,11,13,12,189.0,8.0
2013,11,13,13,198.0,8.0
2013,11,13,14,216.0,9.0
2013,11,13,15,225.0,9.0
2013,11,13,16,248.0,9.0
2013,11,13,17,270.0,7.0
2013,11,13,18,296.0,5.0
2013,11,13,19,283.0,5.0
2013,11,13,20,261.0,4.0
2013,11,13,21,264.0,4.0
2013,11,13,22,282.0,4.0
2013,11,13,23,252.0,5.0
2013,11,14,0,252.0,4.0
2013,11,14,1,211.0,2.0
2013,11,14,2,199.0,2.0
2013,11,14,3,235.0,3.0
2013,11,14,4,114.0,2.0
2013,11,14,5,23.0,0.0
2013,11,14,6,18.0,4.0
2013,11,14,7,19.0,4.0
2013,11,14,8,14.0,7.0
2013,11,14,9,23.0,10.0
2013,11,14,10,21.0,11.0
2013,11,14,11,14.0,13.0
2013,11,14,12,24.0,13.0
2013,11,14,13,22.0,14.0
2013,11,14,14,24.0,14.0
2013,11,14,15,27.0,14.0
2013,11,14,16,27.0,14.0
2013,11,14,17,69.0,13.0
2013,11,14,18,64.0,12.0
2013,11,14,19,65.0,11.0
2013,11,14,20,65.0,7.0
2013,11,14,21,76.0,9.0
2013,11,14,22,72.0,10.0
2013,11,14,23,78.0,9.0
2013,11,15,0,81.0,2.0
2013,11,15,1,88.0,2.0
2013,11,15,2,93.0,0.0
2013,11,15,3,106.0,1.0
2013,11,15,4,108.0,-1.0
2013,11,15,5,115.0,-2.0
2013,11,15,6,145.0,-2.0
2013,11,15,7,164.0,-1.0
2013,11,15,8,272.0,0.0
2013,11,15,9,172.0,6.0
2013,11,15,10,106.0,10.0
2013,11,15,11,70.0,12.0
2013,11,15,12,76.0,14.0
2013,11,15,13,67.0,16.0
2013,11,15,14,69.0,16.0
2013,11,15,15,118.0,16.0
2013,11,15,16,108.0,15.0
2013,11,15,17,84.0,13.0
2013,11,15,18,80.0,13.0
2013,11,15,19,93.0,12.0
2013,11,15,20,93.0,6.0
2013,11,15,21,101.0,4.0
2013,11,15,22,116.0,4.0
2013,11,15,23,187.0,3.0
2013,11,16,0,210.0,4.0
2013,11,16,1,216.0,3.0
2013,11,16,2,214.0,3.0
2013,11,16,3,188.0,4.0
2013,11,16,4,150.0,5.0
2013,11,16,5,71.0,8.0
2013,11,16,6,47.0,10.0
2013,11,16,7,43.0,10.0
2013,11,16,8,32.0,10.0
2013,11,16,9,32.0,11.0
2013,11,16,10,18.0,12.0
2013,11,16,11,14.0,12.0
2013,11,16,12,11.0,13.0
2013,11,16,13,10.0,12.0
2013,11,16,14,13.0,12.0
2013,11,16,15,8.0,11.0
2013,11,16,16,7.0,10.0
2013,11,16,17,6.0,8.0
2013,11,16,18,9.0,8.0
2013,11,16,19,7.0,7.0
2013,11,16,20,5.0,6.0
2013,11,16,21,5.0,6.0
2013,11,16,22,8.0,6.0
2013,11,16,23,11.0,6.0
2013,11,17,0,11.0,3.0
2013,11,17,1,27.0,2.0
2013,11,17,2,37.0,1.0
2013,11,17,3,48.0,-1.0
2013,11,17,4,21.0,-2.0
2013,11,17,5,12.0,-2.0
2013,11,17,6,8.0,1.0
2013,11,17,7,12.0,-1.0
2013,11,17,8,9.0,2.0
2013,11,17,9,6.0,7.0
2013,11,17,10,8.0,9.0
2013,11,17,11,9.0,9.0
2013,11,17,12,8.0,10.0
2013,11,17,13,9.0,9.0
2013,11,17,14,12.0,10.0
2013,11,17,15,11.0,10.0
2013,11,17,16,9.0,9.0
2013,11,17,17,9.0,8.0
2013,11,17,18,12.0,7.0
2013,11,17,19,10.0,6.0
2013,11,17,20,10.0,5.0
2013,11,17,21,10.0,4.0
2013,11,17,22,9.0,4.0
2013,11,17,23,12.0,4.0
2013,11,18,0,14.0,3.0
2013,11,18,1,13.0,2.0
2013,11,18,2,17.0,2.0
2013,11,18,3,12.0,2.0
2013,11,18,4,10.0,4.0
2013,11,18,5,6.0,4.0
2013,11,18,6,11.0,3.0
2013,11,18,7,7.0,3.0
2013,11,18,8,12.0,4.0
2013,11,18,9,11.0,5.0
2013,11,18,10,9.0,6.0
2013,11,18,11,8.0,7.0
2013,11,18,12,7.0,8.0
2013,11,18,13,14.0,8.0
2013,11,18,14,13.0,10.0
2013,11,18,15,9.0,9.0
2013,11,18,16,9.0,8.0
2013,11,18,17,8.0,5.0
2013,11,18,18,9.0,4.0
2013,11,18,19,20.0,5.0
2013,11,18,20,14.0,5.0
2013,11,18,21,17.0,3.0
2013,11,18,22,10.0,3.0
2013,11,18,23,16.0,2.0
2013,11,19,0,19.0,1.0
2013,11,19,1,14.0,0.0
2013,11,19,2,14.0,0.0
2013,11,19,3,14.0,1.0
2013,11,19,4,12.0,0.0
2013,11,19,5,10.0,-1.0
2013,11,19,6,15.0,-1.0
2013,11,19,7,16.0,-1.0
2013,11,19,8,17.0,0.0
2013,11,19,9,25.0,2.0
2013,11,19,10,22.0,3.0
2013,11,19,11,15.0,5.0
2013,11,19,12,20.0,6.0
2013,11,19,13,20.0,6.0
2013,11,19,14,23.0,7.0
2013,11,19,15,26.0,8.0
2013,11,19,16,,7.0
2013,11,19,17,73.0,5.0
2013,11,19,18,71.0,2.0
2013,11,19,19,80.0,5.0
2013,11,19,20,94.0,5.0
2013,11,19,21,94.0,5.0
2013,11,19,22,87.0,-1.0
2013,11,19,23,93.0,-1.0
2013,11,20,0,116.0,-1.0
2013,11,20,1,138.0,-1.0
2013,11,20,2,130.0,-3.0
2013,11,20,3,130.0,-3.0
2013,11,20,4,134.0,-3.0
2013,11,20,5,71.0,-3.0
2013,11,20,6,57.0,-5.0
2013,11,20,7,75.0,-3.0
2013,11,20,8,62.0,1.0
2013,11,20,9,69.0,4.0
2013,11,20,10,48.0,7.0
2013,11,20,11,43.0,9.0
2013,11,20,12,32.0,10.0
2013,11,20,13,24.0,11.0
2013,11,20,14,20.0,11.0
2013,11,20,15,20.0,11.0
2013,11,20,16,19.0,11.0
2013,11,20,17,30.0,9.0
2013,11,20,18,32.0,7.0
2013,11,20,19,70.0,4.0
2013,11,20,20,89.0,8.0
2013,11,20,21,121.0,1.0
2013,11,20,22,131.0,0.0
2013,11,20,23,144.0,1.0
2013,11,21,0,174.0,0.0
2013,11,21,1,191.0,-1.0
2013,11,21,2,205.0,-3.0
2013,11,21,3,197.0,-2.0
2013,11,21,4,154.0,-2.0
2013,11,21,5,83.0,-1.0
2013,11,21,6,103.0,-2.0
2013,11,21,7,128.0,-3.0
2013,11,21,8,161.0,-1.0
2013,11,21,9,86.0,4.0
2013,11,21,10,71.0,7.0
2013,11,21,11,77.0,10.0
2013,11,21,12,63.0,11.0
2013,11,21,13,54.0,11.0
2013,11,21,14,61.0,12.0
2013,11,21,15,43.0,12.0
2013,11,21,16,50.0,11.0
2013,11,21,17,70.0,8.0
2013,11,21,18,158.0,8.0
2013,11,21,19,141.0,9.0
2013,11,21,20,166.0,4.0
2013,11,21,21,206.0,2.0
2013,11,21,22,218.0,1.0
2013,11,21,23,226.0,0.0
2013,11,22,0,232.0,0.0
2013,11,22,1,239.0,-1.0
2013,11,22,2,230.0,-1.0
2013,11,22,3,165.0,-1.0
2013,11,22,4,163.0,-2.0
2013,11,22,5,128.0,-2.0
2013,11,22,6,69.0,-2.0
2013,11,22,7,54.0,0.0
2013,11,22,8,57.0,0.0
2013,11,22,9,58.0,4.0
2013,11,22,10,68.0,7.0
2013,11,22,11,59.0,10.0
2013,11,22,12,63.0,10.0
2013,11,22,13,74.0,11.0
2013,11,22,14,82.0,12.0
2013,11,22,15,125.0,13.0
2013,11,22,16,203.0,11.0
2013,11,22,17,176.0,10.0
2013,11,22,18,185.0,7.0
2013,11,22,19,212.0,8.0
2013,11,22,20,323.0,7.0
2013,11,22,21,347.0,4.0
2013,11,22,22,352.0,3.0
2013,11,22,23,365.0,1.0
2013,11,23,0,383.0,0.0
2013,11,23,1,314.0,0.0
2013,11,23,2,,-1.0
2013,11,23,3,387.0,-1.0
2013,11,23,4,394.0,-1.0
2013,11,23,5,280.0,-2.0
2013,11,23,6,218.0,-2.0
2013,11,23,7,201.0,-2.0
2013,11,23,8,163.0,0.0
2013,11,23,9,147.0,4.0
2013,11,23,10,143.0,6.0
2013,11,23,11,153.0,9.0
2013,11,23,12,145.0,12.0
2013,11,23,13,122.0,16.0
2013,11,23,14,107.0,16.0
2013,11,23,15,141.0,16.0
2013,11,23,16,199.0,15.0
2013,11,23,17,222.0,13.0
2013,11,23,18,249.0,12.0
2013,11,23,19,267.0,8.0
2013,11,23,20,271.0,7.0
2013,11,23,21,273.0,6.0
2013,11,23,22,256.0,4.0
2013,11,23,23,218.0,4.0
2013,11,24,0,229.0,3.0
2013,11,24,1,251.0,3.0
2013,11,24,2,303.0,3.0
2013,11,24,3,347.0,3.0
2013,11,24,4,210.0,5.0
2013,11,24,5,98.0,3.0
2013,11,24,6,49.0,4.0
2013,11,24,7,41.0,4.0
2013,11,24,8,47.0,6.0
2013,11,24,9,42.0,7.0
2013,11,24,10,46.0,9.0
2013,11,24,11,46.0,9.0
2013,11,24,12,58.0,10.0
2013,11,24,13,63.0,10.0
2013,11,24,14,69.0,11.0
2013,11,24,15,71.0,10.0
2013,11,24,16,79.0,8.0
2013,11,24,17,78.0,7.0
2013,11,24,18,74.0,4.0
2013,11,24,19,69.0,3.0
2013,11,24,20,68.0,8.0
2013,11,24,21,70.0,8.0
2013,11,24,22,38.0,7.0
2013,11,24,23,23.0,6.0
2013,11,25,0,15.0,6.0
2013,11,25,1,16.0,5.0
2013,11,25,2,24.0,5.0
2013,11,25,3,19.0,4.0
2013,11,25,4,11.0,4.0
2013,11,25,5,18.0,4.0
2013,11,25,6,18.0,3.0
2013,11,25,7,16.0,3.0
2013,11,25,8,17.0,3.0
2013,11,25,9,19.0,4.0
2013,11,25,10,27.0,6.0
2013,11,25,11,13.0,7.0
2013,11,25,12,16.0,6.0
2013,11,25,13,13.0,7.0
2013,11,25,14,17.0,7.0
2013,11,25,15,17.0,7.0
2013,11,25,16,14.0,7.0
2013,11,25,17,11.0,6.0
2013,11,25,18,14.0,6.0
2013,11,25,19,11.0,6.0
2013,11,25,20,96.0,2.0
2013,11,25,21,16.0,1.0
2013,11,25,22,29.0,0.0
2013,11,25,23,59.0,-1.0
2013,11,26,0,67.0,-3.0
2013,11,26,1,61.0,-3.0
2013,11,26,2,97.0,-3.0
2013,11,26,3,78.0,-4.0
2013,11,26,4,51.0,-3.0
2013,11,26,5,32.0,-5.0
2013,11,26,6,26.0,-5.0
2013,11,26,7,25.0,-4.0
2013,11,26,8,21.0,-3.0
2013,11,26,9,17.0,3.0
2013,11,26,10,16.0,4.0
2013,11,26,11,16.0,6.0
2013,11,26,12,13.0,8.0
2013,11,26,13,17.0,7.0
2013,11,26,14,22.0,7.0
2013,11,26,15,24.0,6.0
2013,11,26,16,16.0,6.0
2013,11,26,17,10.0,5.0
2013,11,26,18,8.0,4.0
2013,11,26,19,19.0,2.0
2013,11,26,20,26.0,1.0
2013,11,26,21,12.0,0.0
2013,11,26,22,8.0,-2.0
2013,11,26,23,7.0,-2.0
2013,11,27,0,7.0,-2.0
2013,11,27,1,5.0,-3.0
2013,11,27,2,6.0,-3.0
2013,11,27,3,3.0,-4.0
2013,11,27,4,5.0,-3.0
2013,11,27,5,5.0,-4.0
2013,11,27,6,6.0,-4.0
2013,11,27,7,7.0,-4.0
2013,11,27,8,5.0,-4.0
2013,11,27,9,3.0,-3.0
2013,11,27,10,5.0,-2.0
2013,11,27,11,6.0,-1.0
2013,11,27,12,13.0,0.0
2013,11,27,13,12.0,-1.0
2013,11,27,14,10.0,0.0
2013,11,27,15,9.0,0.0
2013,11,27,16,12.0,-1.0
2013,11,27,17,10.0,-1.0
2013,11,27,18,8.0,-1.0
2013,11,27,19,10.0,-2.0
2013,11,27,20,9.0,-2.0
2013,11,27,21,9.0,-3.0
2013,11,27,22,7.0,-3.0
2013,11,27,23,7.0,-3.0
2013,11,28,0,6.0,-3.0
2013,11,28,1,5.0,-3.0
2013,11,28,2,2.0,-4.0
2013,11,28,3,4.0,-4.0
2013,11,28,4,4.0,-4.0
2013,11,28,5,4.0,-3.0
2013,11,28,6,10.0,-3.0
2013,11,28,7,11.0,-3.0
2013,11,28,8,10.0,-2.0
2013,11,28,9,10.0,0.0
2013,11,28,10,13.0,1.0
2013,11,28,11,9.0,3.0
2013,11,28,12,9.0,4.0
2013,11,28,13,9.0,4.0
2013,11,28,14,23.0,6.0
2013,11,28,15,13.0,5.0
2013,11,28,16,10.0,6.0
2013,11,28,17,10.0,6.0
2013,11,28,18,33.0,6.0
2013,11,28,19,59.0,6.0
2013,11,28,20,91.0,6.0
2013,11,28,21,85.0,5.0
2013,11,28,22,88.0,6.0
2013,11,28,23,94.0,6.0
2013,11,29,0,46.0,4.0
2013,11,29,1,33.0,-1.0
2013,11,29,2,38.0,-2.0
2013,11,29,3,25.0,-3.0
2013,11,29,4,21.0,-4.0
2013,11,29,5,27.0,-3.0
2013,11,29,6,19.0,-3.0
2013,11,29,7,27.0,-4.0
2013,11,29,8,37.0,-1.0
2013,11,29,9,65.0,5.0
2013,11,29,10,63.0,8.0
2013,11,29,11,39.0,10.0
2013,11,29,12,37.0,10.0
2013,11,29,13,33.0,12.0
2013,11,29,14,32.0,13.0
2013,11,29,15,77.0,12.0
2013,11,29,16,74.0,11.0
2013,11,29,17,56.0,10.0
2013,11,29,18,122.0,10.0
2013,11,29,19,128.0,8.0
2013,11,29,20,105.0,8.0
2013,11,29,21,94.0,8.0
2013,11,29,22,90.0,7.0
2013,11,29,23,90.0,2.0
2013,11,30,0,97.0,0.0
2013,11,30,1,109.0,1.0
2013,11,30,2,95.0,2.0
2013,11,30,3,61.0,-1.0
2013,11,30,4,34.0,-1.0
2013,11,30,5,38.0,0.0
2013,11,30,6,40.0,0.0
2013,11,30,7,31.0,-1.0
2013,11,30,8,22.0,3.0
2013,11,30,9,24.0,6.0
2013,11,30,10,25.0,8.0
2013,11,30,11,20.0,10.0
2013,11,30,12,15.0,10.0
2013,11,30,13,12.0,11.0
2013,11,30,14,14.0,10.0
2013,11,30,15,16.0,10.0
2013,11,30,16,20.0,9.0
2013,11,30,17,24.0,4.0
2013,11,30,18,23.0,4.0
2013,11,30,19,29.0,1.0
2013,11,30,20,35.0,3.0
2013,11,30,21,56.0,1.0
2013,11,30,22,36.0,0.0
2013,11,30,23,26.0,4.0
2013,12,1,0,28.0,-2.0
2013,12,1,1,28.0,-3.0
2013,12,1,2,36.0,-3.0
2013,12,1,3,46.0,-4.0
2013,12,1,4,57.0,-3.0
2013,12,1,5,60.0,-4.0
2013,12,1,6,90.0,-6.0
2013,12,1,7,99.0,-3.0
2013,12,1,8,125.0,-2.0
2013,12,1,9,101.0,1.0
2013,12,1,10,93.0,7.0
2013,12,1,11,69.0,9.0
2013,12,1,12,43.0,9.0
2013,12,1,13,38.0,10.0
2013,12,1,14,44.0,11.0
2013,12,1,15,62.0,12.0
2013,12,1,16,83.0,11.0
2013,12,1,17,80.0,9.0
2013,12,1,18,63.0,8.0
2013,12,1,19,102.0,8.0
2013,12,1,20,130.0,4.0
2013,12,1,21,154.0,1.0
2013,12,1,22,135.0,2.0
2013,12,1,23,134.0,-2.0
2013,12,2,0,161.0,-3.0
2013,12,2,1,219.0,-3.0
2013,12,2,2,202.0,-3.0
2013,12,2,3,138.0,-4.0
2013,12,2,4,107.0,-2.0
2013,12,2,5,84.0,-5.0
2013,12,2,6,97.0,-4.0
2013,12,2,7,109.0,-4.0
2013,12,2,8,140.0,0.0
2013,12,2,9,69.0,2.0
2013,12,2,10,76.0,5.0
2013,12,2,11,77.0,7.0
2013,12,2,12,87.0,10.0
2013,12,2,13,96.0,10.0
2013,12,2,14,88.0,12.0
2013,12,2,15,71.0,11.0
2013,12,2,16,93.0,11.0
2013,12,2,17,117.0,6.0
2013,12,2,18,138.0,4.0
2013,12,2,19,190.0,1.0
2013,12,2,20,197.0,1.0
2013,12,2,21,213.0,-1.0
2013,12,2,22,211.0,1.0
2013,12,2,23,226.0,1.0
2013,12,3,0,233.0,2.0
2013,12,3,1,225.0,-1.0
2013,12,3,2,159.0,-3.0
2013,12,3,3,115.0,-3.0
2013,12,3,4,87.0,-3.0
2013,12,3,5,73.0,-2.0
2013,12,3,6,60.0,-3.0
2013,12,3,7,74.0,-2.0
2013,12,3,8,82.0,0.0
2013,12,3,9,73.0,7.0
2013,12,3,10,50.0,10.0
2013,12,3,11,56.0,11.0
2013,12,3,12,48.0,13.0
2013,12,3,13,33.0,14.0
2013,12,3,14,30.0,14.0
2013,12,3,15,28.0,15.0
2013,12,3,16,30.0,14.0
2013,12,3,17,33.0,13.0
2013,12,3,18,46.0,12.0
2013,12,3,19,74.0,11.0
2013,12,3,20,136.0,11.0
2013,12,3,21,152.0,10.0
2013,12,3,22,159.0,10.0
2013,12,3,23,164.0,6.0
2013,12,4,0,167.0,3.0
2013,12,4,1,180.0,-1.0
2013,12,4,2,187.0,-1.0
2013,12,4,3,163.0,-1.0
2013,12,4,4,185.0,-3.0
2013,12,4,5,159.0,-2.0
2013,12,4,6,139.0,-2.0
2013,12,4,7,151.0,-3.0
2013,12,4,8,113.0,-1.0
2013,12,4,9,137.0,3.0
2013,12,4,10,92.0,8.0
2013,12,4,11,71.0,11.0
2013,12,4,12,73.0,11.0
2013,12,4,13,68.0,12.0
2013,12,4,14,47.0,14.0
2013,12,4,15,41.0,14.0
2013,12,4,16,43.0,12.0
2013,12,4,17,56.0,9.0
2013,12,4,18,69.0,5.0
2013,12,4,19,83.0,5.0
2013,12,4,20,130.0,5.0
2013,12,4,21,175.0,3.0
2013,12,4,22,155.0,4.0
2013,12,4,23,106.0,4.0
2013,12,5,0,83.0,4.0
2013,12,5,1,122.0,3.0
2013,12,5,2,162.0,2.0
2013,12,5,3,142.0,2.0
2013,12,5,4,70.0,6.0
2013,12,5,5,33.0,3.0
2013,12,5,6,25.0,2.0
2013,12,5,7,39.0,4.0
2013,12,5,8,33.0,4.0
2013,12,5,9,27.0,6.0
2013,12,5,10,25.0,8.0
2013,12,5,11,12.0,9.0
2013,12,5,12,9.0,9.0
2013,12,5,13,10.0,9.0
2013,12,5,14,11.0,10.0
2013,12,5,15,11.0,10.0
2013,12,5,16,13.0,8.0
2013,12,5,17,17.0,6.0
2013,12,5,18,32.0,3.0
2013,12,5,19,62.0,3.0
2013,12,5,20,42.0,4.0
2013,12,5,21,59.0,3.0
2013,12,5,22,66.0,0.0
2013,12,5,23,77.0,-1.0
2013,12,6,0,84.0,-2.0
2013,12,6,1,91.0,-2.0
2013,12,6,2,112.0,-4.0
2013,12,6,3,130.0,-3.0
2013,12,6,4,139.0,-4.0
2013,12,6,5,155.0,-5.0
2013,12,6,6,163.0,-4.0
2013,12,6,7,141.0,-5.0
2013,12,6,8,182.0,-5.0
2013,12,6,9,138.0,2.0
2013,12,6,10,119.0,3.0
2013,12,6,11,135.0,5.0
2013,12,6,12,159.0,7.0
2013,12,6,13,122.0,9.0
2013,12,6,14,81.0,10.0
2013,12,6,15,167.0,10.0
2013,12,6,16,246.0,9.0
2013,12,6,17,224.0,8.0
2013,12,6,18,115.0,5.0
2013,12,6,19,124.0,3.0
2013,12,6,20,152.0,-1.0
2013,12,6,21,170.0,1.0
2013,12,6,22,269.0,-1.0
2013,12,6,23,294.0,-2.0
2013,12,7,0,330.0,-2.0
2013,12,7,1,407.0,-3.0
2013,12,7,2,430.0,-3.0
2013,12,7,3,415.0,-3.0
2013,12,7,4,343.0,-4.0
2013,12,7,5,320.0,-4.0
2013,12,7,6,244.0,-4.0
2013,12,7,7,197.0,-4.0
2013,12,7,8,172.0,-4.0
2013,12,7,9,156.0,-1.0
2013,12,7,10,166.0,2.0
2013,12,7,11,203.0,4.0
2013,12,7,12,277.0,5.0
2013,12,7,13,290.0,5.0
2013,12,7,14,366.0,6.0
2013,12,7,15,392.0,6.0
2013,12,7,16,421.0,5.0
2013,12,7,17,450.0,2.0
2013,12,7,18,443.0,0.0
2013,12,7,19,429.0,0.0
2013,12,7,20,439.0,0.0
2013,12,7,21,460.0,1.0
2013,12,7,22,480.0,-1.0
2013,12,7,23,424.0,1.0
2013,12,8,0,440.0,2.0
2013,12,8,1,403.0,3.0
2013,12,8,2,403.0,3.0
2013,12,8,3,389.0,3.0
2013,12,8,4,432.0,3.0
2013,12,8,5,432.0,3.0
2013,12,8,6,435.0,4.0
2013,12,8,7,403.0,2.0
2013,12,8,8,379.0,2.0
2013,12,8,9,346.0,3.0
2013,12,8,10,354.0,5.0
2013,12,8,11,343.0,6.0
2013,12,8,12,266.0,7.0
2013,12,8,13,206.0,9.0
2013,12,8,14,184.0,11.0
2013,12,8,15,47.0,10.0
2013,12,8,16,13.0,10.0
2013,12,8,17,15.0,8.0
2013,12,8,18,15.0,7.0
2013,12,8,19,17.0,6.0
2013,12,8,20,11.0,5.0
2013,12,8,21,15.0,4.0
2013,12,8,22,12.0,3.0
2013,12,8,23,14.0,3.0
2013,12,9,0,12.0,2.0
2013,12,9,1,8.0,2.0
2013,12,9,2,8.0,1.0
2013,12,9,3,6.0,-1.0
2013,12,9,4,7.0,2.0
2013,12,9,5,8.0,2.0
2013,12,9,6,8.0,1.0
2013,12,9,7,8.0,0.0
2013,12,9,8,11.0,1.0
